day,dataid,airconditioning,rh,Tc,Tw,Td,sWBGT,DI,HI,HUMIDEX
2/3/14,7062,,66.85882353,13.63398693,10.55555556,7.379084967,11.61545492,12.09477124,55.03765882,8.135573359
2/3/14,8574,,66.85882353,13.63398693,10.55555556,7.379084967,11.61545492,12.09477124,55.03765882,8.135573359
2/3/14,6377,,66.85882353,13.63398693,10.55555556,7.379084967,11.61545492,12.09477124,55.03765882,8.135573359
2/3/14,3687,,66.85882353,13.63398693,10.55555556,7.379084967,11.61545492,12.09477124,55.03765882,8.135573359
2/4/14,3687,,65.93617021,13.5106383,10,6.920803783,11.54512902,11.75531915,54.75006383,8.010456755
2/4/14,7062,,65.93617021,13.5106383,10,6.920803783,11.54512902,11.75531915,54.75006383,8.010456755
2/4/14,6377,,65.93617021,13.5106383,10,6.920803783,11.54512902,11.75531915,54.75006383,8.010456755
2/4/14,9213,,65.93617021,13.5106383,10,6.920803783,11.54512902,11.75531915,54.75006383,8.010456755
2/4/14,8574,,65.93617021,13.5106383,10,6.920803783,11.54512902,11.75531915,54.75006383,8.010456755
2/5/14,7062,,62.59210526,14.23976608,10.55555556,6.878654971,11.95332729,12.39766082,56.03656579,8.739424382
2/5/14,9213,,62.59210526,14.23976608,10.55555556,6.878654971,11.95332729,12.39766082,56.03656579,8.739424382
2/5/14,6377,,62.59210526,14.23976608,10.55555556,6.878654971,11.95332729,12.39766082,56.03656579,8.739424382
2/5/14,3687,,62.59210526,14.23976608,10.55555556,6.878654971,11.95332729,12.39766082,56.03656579,8.739424382
2/5/14,8574,,62.59210526,14.23976608,10.55555556,6.878654971,11.95332729,12.39766082,56.03656579,8.739424382
2/6/14,6377,,74.6744186,13.88027562,11.66666667,9.20327304,11.7587104,12.77347115,55.89264341,8.389402068
2/6/14,7062,,74.6744186,13.88027562,11.66666667,9.20327304,11.7587104,12.77347115,55.89264341,8.389402068
2/6/14,8574,,74.6744186,13.88027562,11.66666667,9.20327304,11.7587104,12.77347115,55.89264341,8.389402068
2/6/14,9213,,74.6744186,13.88027562,11.66666667,9.20327304,11.7587104,12.77347115,55.89264341,8.389402068
2/6/14,3687,,74.6744186,13.88027562,11.66666667,9.20327304,11.7587104,12.77347115,55.89264341,8.389402068
2/7/14,9213,,80.17213115,14.46265938,12.77777778,10.81967213,12.09007911,13.62021858,57.30415574,8.979184478
